19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
0 10113 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
0 10113 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
0 10113 0 
19713 0 0 
0 10113 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
0 10113 0 
19713 0 0 
0 10113 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
0 10113 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
0 0 8485 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
0 10113 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
0 10113 0 
19713 0 0 
19713 0 0 
0 10113 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
0 10113 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 0 8485 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
0 0 8485 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 0 8485 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
0 10113 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
0 10113 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 0 8485 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
0 10113 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
19713 0 0 
0 10113 0 
19713 0 0 
19713 0 0 
-
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
0 23124 0 
0 23124 0 
0 23124 0 
0 23124 0 
0 23124 0 
0 23124 0 
0 0 10973 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 0 10973 
0 23124 0 
21568 0 0 
21568 0 0 
0 0 10973 
0 0 10973 
0 23124 0 
0 0 10973 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
0 23124 0 
0 0 10973 
0 0 10973 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
0 23124 0 
0 23124 0 
0 0 10973 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
0 23124 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
0 23124 0 
0 23124 0 
21568 0 0 
0 23124 0 
0 23124 0 
0 0 10973 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 0 10973 
0 23124 0 
0 0 10973 
0 23124 0 
0 23124 0 
0 23124 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
0 23124 0 
0 23124 0 
21568 0 0 
21568 0 0 
0 0 10973 
21568 0 0 
0 23124 0 
21568 0 0 
0 0 10973 
21568 0 0 
0 0 10973 
21568 0 0 
21568 0 0 
0 23124 0 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 0 10973 
0 23124 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
0 23124 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 0 10973 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 0 10973 
21568 0 0 
0 23124 0 
0 23124 0 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 0 10973 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 0 10973 
0 0 10973 
0 23124 0 
21568 0 0 
0 23124 0 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
0 0 10973 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
0 23124 0 
0 0 10973 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 0 10973 
21568 0 0 
0 23124 0 
21568 0 0 
0 0 10973 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
0 23124 0 
0 23124 0 
0 0 10973 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
0 23124 0 
21568 0 0 
21568 0 0 
0 23124 0 
0 23124 0 
0 23124 0 
21568 0 0 
0 0 10973 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
0 0 10973 
0 23124 0 
0 0 10973 
0 0 10973 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 0 10973 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 0 10973 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 0 10973 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
0 0 10973 
21568 0 0 
0 23124 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 0 10973 
0 23124 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
0 23124 0 
0 23124 0 
0 23124 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 0 10973 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 0 10973 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
0 0 10973 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
0 23124 0 
0 23124 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 0 10973 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
0 23124 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
21568 0 0 
0 23124 0 
21568 0 0 
21568 0 0 
-
